688008343,930572796 029280931 167739178 274290775 745835860 
135763651,574607599 449675960 262414086 920221739 
473733885,196569855 217328719 501970702 
910363506,659295362 567921059 
408131437,558304513 776869453 
813716703,220002724 097489051 558304513 
326361800,167739178 318215587 281496954 
982028316,574607599 740168105 
644591118,607053282 873608661 724324638 
357342563,246431665 199350344 111174827 380770284 472552291 
598715703,410213513 942589706 156759595 313067068 121442473 
535031802,361491607 128074234 845851743 529178565 
074155808,191810275 693564903 083444574 
803032736,884587798 226209515 813716703 
605469480,368792199 837204355 735303027 530439907 606413391 
156759595,884878417 469736767 598715703 
862029589,041511904 776869453 
625404010,574607599 402976999 495133328 
760322691,209503601 000850302 
493678594,520907962 563450906 534807241 602725989 
861676863,864686680 604975355 
511570502,166747385 
815250531,749011964 279450364 960378954 694582108 810378985 
907071310,175586125 383798475 529178565 451320944 
181859595,584718095 410213513 083444574 926234568 
249022242,344133650 282625684 981565494 
062776470,282625684 843636258 274290775 
176498575,397102218 544723253 
881132290,693564903 
859334471,294243750 824046284 
884587798,253586817 803032736 511570502 
428613653,724324638 
920079354,828591767 744825689 291520689 262414086 176625540 
694582108,209066249 783884277 
745835860,688008343 545785484 617580615 964046089 
992623958,216277340 406071428 190663498 043040265 659295362 
536870672,100794962 
262414086,864686680 135763651 920079354 191810275 406071428 
039528389,656367897 
017184576,037028859 520382938 
604975355,563450906 529178565 861676863 279450364 181859595 
582910318,254323458 415163944 291520689 741094454 816512627 
190663498,992623958 
771919372,162386169 961146112 313067068 328944934 
097489051,504485593 558304513 187203711 082290220 045692875 
993028412,163828796 881132290 656367897 520907962 
543609808,549804881 922849997 714692271 574702877 
209066249,986496088 536870672 
950894144,620685143 622187164 209503601 745835860 
236116421,436493805 
316923772,740168105 558304513 109669361 
591193407,871125172 563450906 
346953067,864686680 575770411 659486431 352416886 979803654 
544873684,909678985 487376735 727816172 476110127 907071310 
444855040,635741878 041511904 135849537 124931145 
931610957,216277340 536045351 513729714 
623467332,939558744 354144059 017184576 107082157 902312269 
824723679,209503601 622187164 727816172 
786133971,196569855 365331409 
740168105,982028316 859334471 246526874 
263025486,520382938 876905008 261618545 087803369 039528389 
419615260,489262889 773935680 423032881 
550963458,281532837 043040265 446652481 662557519 
451320944,191810275 907071310 037028859 
397702095,116336266 797726939 059220129 869682197 
309519523,149582112 397102218 
865645617,226808311 532281020 786133971 770667055 
707005705,196569855 357418621 888286660 662557519 
660797678,563450906 
415163944,582910318 113108259 240699800 
602725989,493678594 116336266 983847618 230692324 410213513 
124931145,941296120 444855040 
889462952,049718715 059815418 666511984 589311572 859334471 
574702877,543609808 233349490 284503850 297930004 
137787677,657924110 631982241 489149229 647371110 620685143 
828591767,857793955 920079354 
458855829,818736556 043040265 
444445694,511570502 773935680 617580615 087803369 
702212891,211515537 384444513 493678594 813716703 
227867175,284503850 534807241 
318215587,700773675 534807241 326361800 513729714 
480396622,507678617 946640824 773935680 
782768838,544873684 577203239 283313410 489262889 
127728258,029122776 566582495 
416946355,175586125 
889387570,480396622 190663498 320480832 217328719 805461245 
279987001,148015019 004882203 383798475 626505112 365331409 
120471030,816512627 
737744271,861676863 931114222 
787214534,041511904 905068778 769184556 708406473 580568637 
271484561,607053282 226209515 958652474 536870672 
017455565,113108259 593053583 423032881 541815643 
274290775,688008343 062776470 505908122 283313410 141784554 
659295362,727816172 854568014 910363506 992623958 362677813 
083198844,216277340 618845789 657924110 
065839507,420050269 
576654789,546282764 252508314 618845789 
966167798,576987890 225193771 
398217178,049718715 958652474 
546282764,541815643 576654789 
685575057,135849537 982028316 998340245 
233349490,574702877 910165969 420895748 
446652481,775300697 226808311 550963458 
983847618,700773675 602725989 
443166498,942589706 
380770284,357342563 659486431 167828744 684608955 
553687784,121442473 220002724 
364380817,700773675 472552291 067506945 
934506871,937977215 428613653 
837378365,113108259 513729714 558304513 
397102218,176498575 309519523 536870672 
268395377,406952263 074061398 969081545 
520907962,575770411 493678594 993028412 786133971 591193407 
873512414,570829134 566582495 261633968 979803654 783884277 
102146932,837438390 383798475 167828744 551460453 
714692271,543609808 888286660 552394429 004882203 
192133937,465253232 178949425 468254130 107082157 575770411 
506566194,627802591 692089681 557353342 744825689 362677813 
043040265,472552291 992623958 458855829 
059815418,155435785 889462952 457147784 507678617 
468374946,735303027 199350344 
837204355,605469480 547443727 316923772 
505908122,743400921 274290775 551460453 
378463816,685575057 656367897 
885341394,357342563 606413391 
926234568,059220129 181859595 
211515537,702212891 599955087 
902312269,805461245 480040631 296282942 406952263 
440227576,660797678 882652270 
043758055,905068778 261618545 476191076 563450906 
532281020,865645617 
507678617,481201326 480396622 059815418 
120042354,087803369 211515537 
045692875,097489051 107082157 865645617 
567921059,546282764 
402976999,477570055 625404010 069825874 657813162 
492453651,483552225 468254130 749011964 861676863 
272716524,627802591 357540391 392020774 233349490 549804881 
436495606,575770411 635741878 209066249 357540391 
004882203,383798475 279987001 714692271 557353342 
922047070,906304524 797726939 
322067016,893269879 946640824 
882652270,440227576 320480832 225814150 412767149 
595969990,468374946 384444513 
384444513,595969990 737744271 802500388 
659392768,496013779 782768838 398217178 
487376735,465177545 544873684 824723679 530439907 
082290220,627802591 097489051 406071428 761800729 059815418 
495133328,398217178 017455565 087803369 
699611267,871125172 920221739 546282764 
403472603,472552291 797117011 761800729 
594214036,534468651 
420895748,233349490 
194737353,877827592 043758055 
802505376,933806792 420050269 216484900 322067016 618845789 
802500388,249407050 384444513 
109669361,480040631 316923772 265849053 
406952263,261618545 365331409 268395377 902312269 
665070893,413629207 187980597 
239325917,874704729 
584718095,824046284 824661812 109669361 
281532837,059220129 821616689 236116421 504485593 271484561 
030986358,942589706 532281020 190663498 
501970702,577203239 049718715 473733885 
638833959,322067016 444445694 666511984 
982655472,568277010 412767149 
922700482,436493805 
291520689,496013779 920079354 582910318 983847618 
679830451,407245442 909678985 320386767 854347703 
156790727,845851743 065839507 130044343 
930572796,688008343 906304524 440227576 
761800729,678537211 082290220 403472603 
824046284,469736767 859334471 
693564903,196569855 074155808 881132290 
204362227,440227576 
662557519,550963458 707005705 227867175 532876750 885341394 
075713307,419615260 156759595 
647371110,884878417 137787677 
483552225,209503601 566582495 717699789 492453651 
893269879,322067016 130044343 843636258 
281496954,617580615 678537211 326361800 
230692324,067506945 602725989 187980597 
226209515,275036606 217328719 803032736 271484561 
790682590,477570055 496013779 227867175 902312269 
179440062,155435785 075713307 535031802 
406071428,910165969 253586817 992623958 262414086 082290220 
400301969,004882203 966206253 950894144 
357540391,410213513 272716524 436495606 451320944 
524918604,511570502 
810100052,429741769 656367897 196569855 246526874 408131437 
693903060,456782843 
489262889,744825689 074061398 419615260 782768838 
373964487,884019561 
450505466,265849053 225193771 
793287200,339949432 357540391 176498575 179440062 087803369 
246526874,765581477 740168105 810100052 487376735 
290156649,589311572 469736767 775300697 
770667055,865645617 130044343 837204355 
552394429,714692271 532708624 926847087 408131437 937977215 
087803369,263025486 444445694 120042354 495133328 793287200 
631982241,137787677 
816512627,582910318 120471030 737202027 111174827 549804881 
457147784,854568014 059815418 
279450364,874704729 815250531 604975355 
852752048,973220224 942589706 199087606 268395377 
425476503,120042354 044537468 132878693 318215587 558304513 
799884272,175586125 622187164 
737202027,816512627 166747385 
018914324,569403838 239325917 888286660 730109192 
250264943,436493805 
449675960,566582495 529178565 177807073 627802591 
549988295,715145500 492453651 
967742008,148015019 428613653 208492761 577203239 258262341 
805461245,960378954 889387570 902312269 
442570368,961146112 
265849053,354144059 109669361 489149229 620685143 937977215 
606413391,128074234 253586817 605469480 885341394 
313067068,598715703 771919372 
981565494,249022242 044537468 062776470 
328944934,352273703 771919372 694582108 415163944 511570502 
029280931,717699789 208492761 
149582112,309519523 296282942 132878693 
187980597,665070893 230692324 407245442 
684608955,828591767 665070893 118175521 239325917 
362677813,659295362 931114222 543609808 037028859 
730109192,476110127 776869453 933806792 694582108 
659486431,837438390 380770284 
127331381,511570502 712642771 
969081545,268395377 
175452291,354144059 037028859 313067068 660797678 
520382938,717699789 017184576 263025486 127331381 
884019561,148950157 480040631 737202027 
166747385,249407050 737202027 
931114222,737744271 362677813 054651196 799884272 239325917 
305055718,457147784 876905008 577203239 148015019 769184556 
557353342,958652474 506566194 004882203 
199087606,852752048 
037028859,451320944 362677813 175452291 442570368 
254323458,582910318 820832452 544723253 174659787 939558744 
282625684,249022242 062776470 505908122 
811303319,618845789 771919372 
178949425,192133937 
107082157,623467332 
532708624,352273703 552394429 320386767 384444513 297930004 
468254130,607053282 909678985 192133937 492453651 593053583 
225814150,141784554 882652270 626505112 287530848 400301969 
236778668,054651196 837378365 776869453 
843636258,837438390 062776470 893269879 
979803654,429741769 346953067 873512414 
600166503,104537788 199350344 922047070 
523258012,635741878 436495606 
274038787,148015019 249022242 043040265 712642771 
412767149,882652270 982655472 606413391 406952263 344133650 
287530848,240699800 896674367 906304524 
854347703,428613653 
620685143,950894144 137787677 265849053 062776470 
033426514,209503601 446652481 625404010 440227576 291520689 
964552909,352382594 946640824 805461245 712642771 572351452 
312694883,196569855 699611267 
208492761,967742008 029280931 659486431 
225193771,966167798 450505466 
708406473,741094454 700773675 787214534 
593053583,468254130 423032881 811303319 824661812 
820832452,254323458 549988295 684608955 290156649 813716703 
824661812,247745575 584718095 
512377552,656367897 547443727 451320944 
132878693,456782843 425476503 149582112 942589706 378463816 
151981145,017455565 436495606 
926847087,552394429 
352416886,346953067 468374946 192963178 939558744 679830451 
432227917,067506945 960772209 
088732799,937977215 220002724 177807073 580568637 884587798 
876905008,263025486 305055718 
176625540,656367897 
163828796,993028412 
547443727,837204355 512377552 702557590 253586817 458855829 
952413616,352382594 730109192 075458609 029280931 
192963178,352416886 942589706 
126183503,480040631 506566194 135849537 179440062 392020774 
640277593,743400921 913088205 501970702 
545785484,481201326 724324638 745835860 458855829 380770284 
252508314,576654789 
540562719,717699789 657813162 166747385 
888286660,743400921 320386767 707005705 018914324 
702557590,920221739 481201326 547443727 884019561 
657813162,402976999 540562719 
339949432,083444574 678537211 793287200 
558906020,818736556 420050269 854568014 
530439907,605469480 487376735 
174659787,254323458 476191076 246526874 
532876750,973220224 420050269 662557519 
549804881,816512627 
986496088,258262341 783884277 
690430629,797117011 274038787 837378365 
536045351,352273703 429741769 541815643 909678985 931610957 
006963463,884878417 444855040 313067068 
296282942,902312269 982028316 966167798 423032881 824046284 
626505112,279987001 225814150 
922849997,543609808 107082157 606413391 
986461936,303232364 
413629207,284503850 665070893 
783884277,694582108 873512414 986496088 
258262341,727816172 857793955 230692324 942589706 
821616689,281532837 
398173546,261618545 966167798 735303027 
401328499,476191076 
297930004,574702877 532708624 854347703 281496954 290156649 
294243750,859334471 281532837 532876750 576987890 
749011964,815250531 492453651 030986358 
354590897,692089681 
489149229,137787677 265849053 290156649 
580568637,088732799 986496088 885341394 
028359912,246431665 802505376 707005705 693564903 
177807073,200802849 449675960 088732799 352416886 111174827 
870962071,960378954 620685143 910165969 600166503 116336266 
773935680,419615260 444445694 481201326 043040265 
162386169,128074234 771919372 568277010 
066028721,000850302 659392768 961146112 236116421 100794962 
219628191,978339266 623467332 
942589706,030986358 852752048 132878693 192963178 258262341 
712642771,069825874 127331381 274038787 964552909 
572351452,744825689 
041173109,009013233 312694883 
423032881,419615260 017455565 593053583 296282942 
009013233,041173109 400301969 786133971 
130044343,893269879 770667055 659392768 247745575 749011964 
118175521,873608661 937977215 684608955 416946355 
476191076,043758055 174659787 401328499 
644451701,296282942 
283313410,769184556 100794962 717699789 782768838 274290775 
013801125,275036606 
368792199,293818770 429741769 481201326 605469480 361491607 
881089655,240699800 017455565 362677813 
392020774,272716524 126183503 398217178 926234568 102146932 
810378985,252508314 881132290 730109192 617580615 029280931 
978339266,219628191 
